basomrade;name;year;Befolkning Total
3220230;Knalleborg;2016;1353
3910210;Näsbydal;2016;1353
5110320;Fittja Gård;2009;1353
5211140;Norra Vendelsö;2014;1353
6210410;Nynäshamn SV (Estö);2010;1353
2140120;Östra Enskedefältet;2003;1354
2140340;Sandsborg;2008;1354
2220100;Alvik;2014;1354
3220230;Knalleborg;2005;1354
6321720;Östertälje;2000;1354
6330210;Karlhov;2012;1354
1440260;Mjärdgränd;2002;1355
3220230;Knalleborg;2003;1355
3710160;Bagartorp;2012;1355
5320410;Länna Drevviken;2004;1355
5611110;Munkmora;2001;1355
6320940;Viksberg;2013;1355
2140340;Sandsborg;2010;1356
3413230;Södra Hersby;2001;1356
3720920;Albygård;2017;1356
6210410;Nynäshamn SV (Estö);2000;1356
6210440;Sandhamn mm;2003;1356
2110670;Årstaäng;2013;1357
2140120;Östra Enskedefältet;2002;1357
5611110;Munkmora;2017;1357
6210440;Sandhamn mm;2002;1357
2140120;Östra Enskedefältet;2005;1358
2140120;Östra Enskedefältet;2006;1358
3510210;Östra Norrbacka;2008;1358
5110320;Fittja gård;2011;1358
5610501;Gustavsbergs glesbygd;2017;1358
1320120;Hemmet;2015;1359
1410150;Bergsgruvan;2008;1359
1430180;Rosenlund;2000;1359
3110610;Klockargården;2002;1359
3413230;Södra Hersby;2005;1359
3910210;Näsbydal;2015;1359
5513110;Granitvägen;2006;1359
6125000;Roslags-Bro;2009;1359
6320510;Västra Grusåsen;2017;1359
2220200;Höglandet;2001;1360
3510130;Tingvalla;2000;1360
3710160;Bagartorp;2011;1360
4010130;Gamla Bro tätort;2007;1360
4122530;Carlslund;2004;1360
4450260;Åsätra;2008;1360
4450260;Åsätra;2010;1360
5110320;Fittja Gård;2007;1360
6321720;Östertälje;2004;1360
1430180;Rosenlund;2003;1361
2160230;Västra Farsta;2003;1361
3510130;Tingvalla;2003;1361
3720630;Södra Hagalund;2008;1361
5310942;Sörskogen;2014;1361
5340500;Glömsta;2005;1361
5414310;Hedvigslund;2005;1361
6135000;Riala församling;2013;1361
6321720;Östertälje;2003;1361
2140120;Östra Enskedefältet;2008;1362
2160230;Västra Farsta;2000;1362
3220230;Knalleborg;2011;1362
5411030;Kvarnholmen;2017;1362
3220230;Knalleborg;2015;1363
3720630;Södra Hagalund;2005;1363
2110920;Karusellvägen;2011;1364
5222100;Dalarö;2010;1364
3220230;Knalleborg;2004;1365
3413230;Södra Hersby;2000;1365
3414230;Gåshaga;2008;1365
3610660;Landsnora;2012;1365
3911010;Östra Roslags-Näsby;2002;1365
4133350;Södra Bollstanäs;2005;1365
5411200;Sickla industriomr;2016;1365
1430180;Rosenlund;2001;1366
2110940;Hökmossen;2004;1366
2160230;Västra Farsta;2004;1366
3312240;Norra Kallhäll;2004;1366
3710143;Ballongberget;2005;1366
3720630;Södra Hagalund;2002;1366
3720630;Södra Hagalund;2004;1366
3720630;Södra Hagalund;2007;1366
3720920;Albygård;2016;1366
5513110;Granitvägen;2011;1366
3110610;Klockargården;2003;1367
3910330;Mellersta Viggbyholm;2008;1367
4450330;Flaxenvik;2010;1367
6320940;Viksberg;2015;1367
1310130;Kungsbroplan;2002;1368
2210700;Mariehäll;2003;1368
3110610;Klockargården;2005;1368
3510130;Tingvalla;2002;1368
3510220;Västra Norrbacka;2013;1368
3610660;Landsnora;2017;1368
3710143;Ballongberget;2004;1368
3910330;Mellersta Viggbyholm;2007;1368
4010130;Gamla Bro tätort;2009;1368
4122600;Västra Odenslunda;2014;1368
4122600;Västra Odenslunda;2015;1368
5120930;Kommunalhuset;2009;1368
5311010;Stuvsta Kvarnberget;2016;1368
5611170;Ösbydalen;2016;1368
6320510;Västra Grusåsen;2016;1368
1420320;Tanto;2014;1369
2110940;Hökmossen;2007;1369
3220230;Knalleborg;2000;1369
3911670;Vallatorp;2009;1369
3220230;Knalleborg;2008;1370
4133350;Södra Bollstanäs;2016;1370
4450260;Åsätra;2009;1370
5222100;Dalarö;2012;1370
1210131;Danderydsplan V;2011;1371
2110920;Karusellvägen;2003;1371
3110610;Klockargården;2000;1371
3220230;Knalleborg;2009;1371
4070130;Tibblehöjden;2008;1371
5411200;Sickla industriomr;2015;1371
5512010;Norra Lindalen;2000;1371
5611140;Höjdhagen;2013;1371
6330210;Karlhov;2013;1371
2140120;Östra Enskedefältet;2000;1372
3413230;Södra Hersby;2007;1372
5411700;Skogalund;2002;1372
5630120;Fruvik;2009;1372
2110660;Lövholmen;2010;1373
2140120;Östra Enskedefältet;2007;1373
2140340;Sandsborg;2011;1373
2160260;Norra Farsta;2009;1373
3720630;Södra Hagalund;2009;1373
6321720;Östertälje;2005;1373
1210131;Danderydsplan V;2010;1374
2110940;Hökmossen;2006;1374
2140120;Östra Enskedefältet;2009;1374
2250350;Åkermyntan;2001;1374
3110270;Nora;2003;1374
3510150;Södra Ekilla;2000;1374
3610730;Turebergs industriomr;2009;1374
5222100;Dalarö;2006;1374
6321720;Östertälje;2001;1374
2110940;Hökmossen;2008;1375
2160230;Västra Farsta;2001;1375
2160230;Västra Farsta;2002;1375
3110280;Klingsta;2002;1375
3910770;Västra Ensta;2002;1375
3911670;Vallatorp;2008;1375
4133350;Södra Bollstanäs;2012;1375
5513110;Granitvägen;2008;1375
3910330;Mellersta Viggbyholm;2009;1376
4450150;Östra Söra;2005;1376
5411200;Sickla industriomr;2014;1376
5413001;Fisksätra sm;2004;1377
1210131;Danderydsplan V;2012;1378
1430180;Rosenlund;2002;1378
3610660;Landsnora;2015;1378
3910770;Västra Ensta;2001;1378
5513110;Granitvägen;2005;1378
2140120;Östra Enskedefältet;2010;1379
3110270;Nora;2004;1379
3610660;Landsnora;2016;1379
3910330;Mellersta Viggbyholm;2011;1379
5222100;Dalarö;2014;1379
2120401;Långbro V;2000;1380
2250350;Åkermyntan;2000;1380
3220230;Knalleborg;2006;1380
3610780;Skansen;2004;1380
4450150;Östra Söra;2002;1380
4450150;Östra Söra;2004;1380
4450260;Åsätra;2011;1380
1310130;Kungsbroplan;2001;1381
3220230;Knalleborg;2007;1381
5130810;Uttran;2000;1381
5222100;Dalarö;2011;1381
2110960;Mikrofonvägen;2011;1382
3110280;Klingsta;2000;1382
5222100;Dalarö;2007;1382
5222100;Dalarö;2013;1382
2110660;Lövholmen;2013;1383
2110670;Årstaäng;2016;1383
2160230;Västra Farsta;2005;1383
3710160;Bagartorp;2014;1383
3720613;Brahelund;2010;1383
5413001;Fisksätra sm;2003;1383
5513110;Granitvägen;2007;1383
6135000;Riala församling;2014;1383
6210440;Sandhamn mm;2001;1383
6321720;Östertälje;2002;1383
2110940;Hökmossen;2003;1384
3110270;Nora;2005;1384
3110610;Klockargården;2001;1384
3312240;Norra Kallhäll;2011;1384
3911670;Vallatorp;2006;1384
4133350;Södra Bollstanäs;2017;1384
5110320;Fittja gård;2012;1384
5411410;Nacka Centrum;2005;1384
3110610;Klockargården;2004;1385
4133350;Södra Bollstanäs;2009;1385
6210410;Nynäshamn SV (Estö);2012;1385
1410150;Bergsgruvan;2009;1386
1440260;Mjärdgränd;2001;1386
3413230;Södra Hersby;2004;1386
3910770;Västra Ensta;2000;1386
3911670;Vallatorp;2012;1386
4010130;Gamla Bro tätort;2011;1386
4133350;Södra Bollstanäs;2013;1386
4133350;Södra Bollstanäs;2015;1386
5413001;Fisksätra sm;2006;1386
1310130;Kungsbroplan;2003;1387
3510130;Tingvalla;2001;1387
3910330;Mellersta Viggbyholm;2012;1387
3911670;Vallatorp;2011;1387
5610200;Mörtnäs;2007;1387
6210410;Nynäshamn SV (Estö);2011;1387
1310130;Kungsbroplan;2004;1388
2160230;Västra Farsta;2007;1388
3720613;Brahelund;2011;1388
4133350;Södra Bollstanäs;2010;1388
5413001;Fisksätra sm;2005;1388
5513110;Granitvägen;2013;1388
6210440;Sandhamn mm;2000;1388
2140340;Sandsborg;2012;1389
2160230;Västra Farsta;2008;1389
2242370;Kista Gård;2014;1389
3610780;Skansen;2005;1389
4450150;Östra Söra;2006;1389
5255130;Västerhaninge kyrka;2017;1389
3346120;Ormbacka;2017;1390
4133350;Södra Bollstanäs;2011;1390
5211140;Norra Vendelsö;2016;1390
5432200;Västra Kummelnäs;2009;1390
5513110;Granitvägen;2009;1390
5630120;Fruvik;2010;1390
6210410;Nynäshamn SV (Estö);2014;1390
2160230;Västra Farsta;2006;1391
2220200;Höglandet;2004;1391
4010130;Gamla Bro tätort;2010;1391
4070130;Tibblehöjden;2017;1391
5513110;Granitvägen;2004;1391
6210410;Nynäshamn SV (Estö);2013;1391
1410150;Bergsgruvan;2010;1392
1440260;Mjärdgränd;2000;1392
1440322;Hammarbyvägen V;2007;1392
3110280;Klingsta;2001;1392
4133350;Södra Bollstanäs;2006;1392
4133350;Södra Bollstanäs;2014;1392
5222100;Dalarö;2009;1392
5513110;Granitvägen;2017;1392
3710143;Ballongberget;2006;1393
3710160;Bagartorp;2013;1393
4450150;Östra Söra;2003;1393
5211140;Norra Vendelsö;2015;1393
5311010;Stuvsta Kvarnberget;2017;1393
5411410;Nacka Centrum;2000;1393
5513110;Granitvägen;2010;1393
5513110;Granitvägen;2012;1393
5630120;Fruvik;2015;1393
3911670;Vallatorp;2010;1394
3911670;Vallatorp;2013;1394
4070130;Tibblehöjden;2011;1394
5411410;Nacka Centrum;2004;1394
5630120;Fruvik;2013;1394
6125000;Roslags-Bro;2010;1394
6131501;Rådmansölandet;2003;1394
6141110;Södra Rimbo;2005;1394
2110670;Årstaäng;2015;1395
3250400;Skå fd församling;2011;1395
3413230;Södra Hersby;2008;1395
3510160;Märsta Centrum;2017;1395
3610780;Skansen;2006;1395
4111140;Prästgårdsmarken;2003;1395
4450150;Östra Söra;2001;1395
4450260;Åsätra;2012;1395
5712220;Östra Rönninge;2006;1395
3911670;Vallatorp;2005;1396
5411200;Sickla industriomr;2017;1396
6125000;Roslags-Bro;2011;1396
1430180;Rosenlund;2004;1397
2140120;Östra Enskedefältet;2012;1397
3710143;Ballongberget;2007;1397
3710160;Bagartorp;2015;1397
5130810;Uttran;2003;1397
3710143;Ballongberget;2009;1398
3911670;Vallatorp;2007;1398
5411410;Nacka Centrum;2007;1398
3710143;Ballongberget;2008;1399
3911670;Vallatorp;2014;1399
4133350;Södra Bollstanäs;2007;1399
5222100;Dalarö;2008;1399
5515122;Tyresö Strand, Centrum;2017;1399
5611140;Höjdhagen;2014;1399
6132501;Frötuna Ö glesbygd;2003;1399
6310370;Bårstabergen;2004;1399
6320940;Viksberg;2016;1399
2120401;Långbro V;2001;1400
2140340;Sandsborg;2013;1400
3720613;Brahelund;2014;1400
3910330;Mellersta Viggbyholm;2013;1400
3911750;Täby Kyrka;2006;1400
4133350;Södra Bollstanäs;2008;1400
4450150;Östra Söra;2007;1400
5432610;Eriksvik;2017;1400
2110920;Karusellvägen;2002;1401
3110610;Klockargården;2008;1401
3510210;Östra Norrbacka;2007;1401
3610660;Landsnora;2014;1401
4111140;Prästgårdsmarken;2002;1401
4450150;Östra Söra;2008;1401
5411700;Skogalund;2005;1401
5513110;Granitvägen;2014;1401
5620520;Sydvästra Ingarö;2013;1401
2140120;Östra Enskedefältet;2017;1402
2240621;Solhöjden;2001;1402
4070130;Tibblehöjden;2010;1402
5611140;Höjdhagen;2016;1402
5630120;Fruvik;2011;1402
6321720;Östertälje;2006;1402
2140330;Svampvägen;2000;1403
4111140;Prästgårdsmarken;2010;1403
5411410;Nacka Centrum;2001;1403
5512010;Norra Lindalen;2001;1403
1440240;Vintertullen;2015;1404
3110610;Klockargården;2009;1404
5611140;Höjdhagen;2017;1404
2140330;Svampvägen;2001;1405
2220200;Höglandet;2005;1405
3312240;Norra Kallhäll;2003;1405
3911530;Gribbylunds centrum;2009;1405
3911530;Gribbylunds centrum;2010;1405
4450260;Åsätra;2013;1405
5120930;Kommunalhuset;2010;1405
5515122;Tyresö Strand, Centrum;2013;1405
5611170;Ösbydalen;2015;1405
2140120;Östra Enskedefältet;2014;1406
2140330;Svampvägen;2002;1406
3311110;Stäket;2000;1406
3710160;Bagartorp;2016;1406
3911670;Vallatorp;2015;1406
4111140;Prästgårdsmarken;2006;1406
4122530;Carlslund;2003;1406
5211140;Norra Vendelsö;2017;1406
5611170;Ösbydalen;2014;1406
5620520;Sydvästra Ingarö;2012;1406
6135000;Riala församling;2015;1406
6210410;Nynäshamn SV (Estö);2015;1406
6210410;Nynäshamn SV (Estö);2016;1406
2140120;Östra Enskedefältet;2011;1407
2140120;Östra Enskedefältet;2013;1407
2240621;Solhöjden;2004;1407
3610660;Landsnora;2013;1407
3720613;Brahelund;2012;1407
4070130;Tibblehöjden;2009;1407
4450330;Flaxenvik;2011;1407
5130810;Uttran;2001;1407
5411700;Skogalund;2004;1407
2160630;Söndagsvägen;2005;1408
3413240;Hersbyholm;2003;1408
2110670;Årstaäng;2014;1409
2160230;Västra Farsta;2009;1409
3910770;Västra Ensta;2003;1409
5411410;Nacka Centrum;2002;1409
5611170;Ösbydalen;2008;1409
6125000;Roslags-Bro;2013;1409
1430160;Åsötorget;2014;1410
3510210;Östra Norrbacka;2005;1410
4122530;Carlslund;2002;1410
5411500;Storängen;2003;1410
6240550;Ösmo norra glesbygd;2010;1410
6320550;Ragnhildsborg;2016;1410
6321720;Östertälje;2007;1410
2110940;Hökmossen;2009;1411
2140120;Östra Enskedefältet;2016;1411
3510130;Tingvalla;2004;1411
4450150;Östra Söra;2000;1411
5211550;Södra Handen;2013;1411
5513110;Granitvägen;2002;1411
3610780;Skansen;2007;1412
3910770;Västra Ensta;2004;1412
3911670;Vallatorp;2016;1412
5513110;Granitvägen;2003;1412
2110130;Örnsberg Nord-Öst;2011;1413
3312240;Norra Kallhäll;2012;1413
3720613;Brahelund;2013;1413
5513110;Granitvägen;2016;1413
5630120;Fruvik;2012;1413
2140340;Sandsborg;2016;1414
3510210;Östra Norrbacka;2006;1414
3510210;Östra Norrbacka;2009;1414
3911670;Vallatorp;2017;1414
3911750;Täby kyrka;2016;1414
5222100;Dalarö;2016;1414
2240831;Södra Tensta,Spånga Kyrka;2010;1415
3510500;Odensala fd församling;2000;1415
4111140;Prästgårdsmarken;2001;1415
4111140;Prästgårdsmarken;2007;1415
4111140;Prästgårdsmarken;2008;1415
5432810;Boo gård;2006;1415
2140340;Sandsborg;2017;1416
2160230;Västra Farsta;2010;1416
2240621;Solhöjden;2000;1416
2240621;Solhöjden;2003;1416
4111140;Prästgårdsmarken;2009;1416
5512010;Norra Lindalen;2003;1416
5630120;Fruvik;2014;1416
3413230;Södra Hersby;2009;1417
4111140;Prästgårdsmarken;2005;1417
5611140;Höjdhagen;2015;1417
3110610;Klockargården;2010;1418
3413240;Hersbyholm;2002;1418
3911750;Täby kyrka;2015;1418
2242310;Kista Centrum;2016;1419
3510130;Tingvalla;2005;1419
3720613;Brahelund;2017;1419
3911670;Vallatorp;2004;1419
5130830;Grödinge glesbygd;2000;1419
5512010;Norra Lindalen;2002;1419
6141110;Södra Rimbo;2006;1419
6320940;Viksberg;2017;1419
2110130;Örnsberg Nord-Öst;2010;1420
2140340;Sandsborg;2014;1420
2160630;Söndagsvägen;2002;1420
3311110;Stäket;2001;1420
3720613;Brahelund;2015;1420
5130810;Uttran;2004;1420
5411410;Nacka Centrum;2003;1420
5413001;Fisksätra sm;2007;1420
6310370;Bårstabergen;2002;1420
1430160;Åsötorget;2013;1421
3911530;Gribbylunds centrum;2011;1421
5222100;Dalarö;2017;1421
6141110;Södra Rimbo;2000;1421
1210421;Värtaverket 1;2015;1422
1310130;Kungsbroplan;2005;1422
2220200;Höglandet;2007;1422
3110270;Nora;2006;1422
3610650;Övriga Edsberg;2013;1422
4070130;Tibblehöjden;2015;1422
5413001;Fisksätra sm;2002;1422
2160630;Söndagsvägen;2003;1423
2170230;Norra Sätra;2002;1423
3510210;Östra Norrbacka;2012;1423
3720630;Södra Hagalund;2000;1423
4010130;Gamla Bro tätort;2013;1423
4450330;Flaxenvik;2012;1423
5120930;Kommunalhuset;2011;1423
5411200;Sickla industriomr;2008;1423
2140340;Sandsborg;2015;1424
3110610;Klockargården;2006;1424
3610750;Fågelsången;2004;1424
4070130;Tibblehöjden;2012;1424
4070130;Tibblehöjden;2016;1424
4111140;Prästgårdsmarken;2011;1424
5411700;Skogalund;2003;1424
5630120;Fruvik;2016;1424
2170130;Yttre Bredäng;2015;1425
3110280;Klingsta;2003;1425
3110330;Mörbyskogen;2004;1425
3110610;Klockargården;2007;1425
3720630;Södra Hagalund;2001;1425
4070130;Tibblehöjden;2013;1425
3911010;Östra Roslags-Näsby;2006;1426
3911670;Vallatorp;2002;1426
5130810;Uttran;2002;1426
5411410;Nacka Centrum;2006;1426
5610200;Mörtnäs;2008;1426
1210131;Danderydsplan V;2013;1427
2220200;Höglandet;2014;1427
3510150;Södra Ekilla;2001;1427
3911750;Täby kyrka;2017;1427
4070130;Tibblehöjden;2014;1427
5513210;Östra Bollmora;2015;1427
5515122;Tyresö Strand, Centrum;2016;1427
2140330;Svampvägen;2006;1428
2240621;Solhöjden;2002;1428
3110330;Mörbyskogen;2009;1428
3110610;Klockargården;2011;1428
3610750;Fågelsången;2003;1428
6310370;Bårstabergen;2005;1428
2170230;Norra Sätra;2003;1429
3110330;Mörbyskogen;2008;1429
3911670;Vallatorp;2003;1429
3911750;Täby kyrka;2012;1429
4010130;Gamla Bro tätort;2012;1429
4122530;Carlslund;2001;1429
6310370;Bårstabergen;2007;1429
5411200;Sickla industriomr;2012;1430
5411700;Skogalund;2006;1430
5411700;Skogalund;2007;1430
5513110;Granitvägen;2000;1430
5513110;Granitvägen;2015;1430
6310370;Bårstabergen;2001;1430
3510210;Östra Norrbacka;2011;1431
3910330;Mellersta Viggbyholm;2014;1431
3911750;Täby Kyrka;2008;1431
5611170;Ösbydalen;2013;1431
1430160;Åsötorget;2017;1432
2110940;Hökmossen;2013;1432
2160630;Söndagsvägen;2004;1432
3911750;Täby Kyrka;2007;1432
3911750;Täby kyrka;2013;1432
4450220;Smedby;2014;1432
5512010;Norra Lindalen;2004;1432
5513110;Granitvägen;2001;1432
5515122;Tyresö Strand, Centrum;2015;1432
6125000;Roslags-Bro;2012;1432
6330210;Karlhov;2014;1432
2140120;Östra Enskedefältet;2015;1433
2220200;Höglandet;2006;1433
4122530;Carlslund;2000;1433
5411200;Sickla industriomr;2009;1433
6141110;Södra Rimbo;2004;1433
6310370;Bårstabergen;2003;1433
2220200;Höglandet;2016;1434
3510130;Tingvalla;2007;1434
3911670;Vallatorp;2000;1434
3911750;Täby kyrka;2014;1434
4450260;Åsätra;2014;1434
5222100;Dalarö;2015;1434
6131501;Rådmansölandet;2013;1434
6410500;Turinge glesbygd;2006;1434
1430160;Åsötorget;2012;1435
2140330;Svampvägen;2007;1435
3110270;Nora;2007;1435
3110330;Mörbyskogen;2003;1435
3110330;Mörbyskogen;2005;1435
3413240;Hersbyholm;2004;1435
4450150;Östra Söra;2009;1435
5513210;Östra Bollmora;2014;1435
5611170;Ösbydalen;2009;1435
6131501;Rådmansölandet;2004;1435
3110270;Nora;2008;1436
3110610;Klockargården;2012;1436
3911010;Östra Roslags-Näsby;2004;1436
5411700;Skogalund;2008;1436
5513210;Östra Bollmora;2016;1436
6132501;Frötuna Ö glesbygd;2004;1436
3510130;Tingvalla;2006;1437
3510130;Tingvalla;2008;1437
6141110;Södra Rimbo;2008;1437
2140330;Svampvägen;2003;1438
2220200;Höglandet;2017;1438
3110330;Mörbyskogen;2007;1438
3510210;Östra Norrbacka;2002;1438
3720613;Brahelund;2016;1438
3911010;Östra Roslags-Näsby;2005;1438
5411500;Storängen;2004;1438
5611170;Ösbydalen;2010;1438
1410140;Gullfjärdsplan;2017;1439
2110130;Örnsberg Nord-Öst;2013;1439
2140330;Svampvägen;2005;1439
3414320;Högberga;2000;1439
3522020;Östra Sigtuna;2001;1439
6141110;Södra Rimbo;2007;1439
1430180;Rosenlund;2006;1440
3911530;Gribbylunds centrum;2007;1440
5515123;Strand Syd, Gimmersta;2017;1440
3510210;Östra Norrbacka;2003;1441
3910330;Mellersta Viggbyholm;2016;1441
3910770;Västra Ensta;2005;1441
3911530;Gribbylunds centrum;2012;1441
3910330;Mellersta Viggbyholm;2015;1442
3911530;Gribbylunds centrum;2008;1442
5411140;Järla industriomr;2007;1442
5411700;Skogalund;2009;1442
5611170;Ösbydalen;2005;1442
5611170;Ösbydalen;2006;1442
5611170;Ösbydalen;2007;1442
6141110;Södra Rimbo;2009;1442
3312240;Norra Kallhäll;2013;1443
3510210;Östra Norrbacka;2010;1443
3911510;Lansen;2016;1443
4210430;Bällstaberg;2008;1443
5432200;Västra Kummelnäs;2010;1443
5432810;Boo gård;2007;1443
5515122;Tyresö Strand, Centrum;2014;1443
5611170;Ösbydalen;2012;1443
6125000;Roslags-Bro;2015;1443
1430180;Rosenlund;2007;1444
2110130;Örnsberg Nord-Öst;2012;1444
2110130;Örnsberg Nord-Öst;2014;1444
2220200;Höglandet;2011;1444
3510210;Östra Norrbacka;2001;1444
3910240;Täby centrum;2007;1444
5340500;Glömsta;2006;1444
5511120;Centrala Trollbäcken;2000;1444
5515123;Strand Syd, Gimmersta;2014;1444
6141110;Södra Rimbo;2003;1444
6330210;Karlhov;2015;1444
6391500;Hölö glesbygd;2001;1444
1430160;Åsötorget;2015;1445
2140330;Svampvägen;2004;1445
3411320;Östra Näset;2004;1445
3413240;Hersbyholm;2000;1445
3910240;Täby centrum;2008;1445
3911510;Lansen;2010;1445
4450330;Flaxenvik;2013;1445
5411200;Sickla industriomr;2011;1445
6131501;Rådmansölandet;2005;1445
6131501;Rådmansölandet;2011;1445
2110130;Örnsberg Nord-Öst;2015;1446
2110681;Nyboda Ö;2005;1446
2160850;Stora Sköndal;2015;1446
3911530;Gribbylunds centrum;2005;1446
3911750;Täby kyrka;2011;1446
5411210;Tallbacken;2009;1446
6310370;Bårstabergen;2006;1446
1440240;Vintertullen;2014;1447
2130340;Snösätra;2004;1447
3110330;Mörbyskogen;2002;1447
3413240;Hersbyholm;2001;1447
3414230;Gåshaga;2009;1447
5611170;Ösbydalen;2011;1447
5620520;Sydvästra Ingarö;2014;1447
6310370;Bårstabergen;2008;1447
1430180;Rosenlund;2012;1448
2160630;Söndagsvägen;2009;1448
2220200;Höglandet;2008;1448
3910240;Täby centrum;2006;1448
3911670;Vallatorp;2001;1448
5511120;Centrala Trollbäcken;2002;1448
3911510;Lansen;2015;1449
5423300;Neglingeön;2000;1449
5423300;Neglingeön;2001;1449
5432200;Västra Kummelnäs;2012;1449
1440240;Vintertullen;2000;1450
2120300;Liseberg;2017;1450
2170230;Norra Sätra;2001;1450
2240621;Solhöjden;2005;1450
3414230;Gåshaga;2014;1450
6131501;Rådmansölandet;2010;1450
6131501;Rådmansölandet;2014;1450
6391500;Hölö glesbygd;2000;1450
2110940;Hökmossen;2010;1451
2160630;Söndagsvägen;2006;1451
2160630;Söndagsvägen;2008;1451
2242310;Kista Centrum;2017;1451
3414230;Gåshaga;2015;1451
3910240;Täby centrum;2005;1451
3910330;Mellersta Viggbyholm;2017;1451
4111140;Prästgårdsmarken;2000;1451
5515123;Strand Syd, Gimmersta;2013;1451
6125000;Roslags-Bro;2014;1451
6131501;Rådmansölandet;2008;1451
6210410;Nynäshamn SV (Estö);2017;1451
1430180;Rosenlund;2008;1452
3250400;Skå fd församling;2012;1452
3910770;Västra Ensta;2006;1452
3911750;Täby Kyrka;2009;1452
5411200;Sickla industriomr;2013;1452
5513210;Östra Bollmora;2017;1452
2110940;Hökmossen;2014;1453
3414320;Högberga;2001;1453
3510150;Södra Ekilla;2008;1453
3610750;Fågelsången;2002;1453
3911510;Lansen;2006;1453
3911530;Gribbylunds centrum;2017;1453
4122530;Carlslund;2006;1453
4440110;Ljusterö;2000;1453
5320410;Länna Drevviken;2005;1453
5411700;Skogalund;2012;1453
5411700;Skogalund;2013;1453
5413001;Fisksätra sm;2001;1453
5515123;Strand Syd, Gimmersta;2012;1453
2110920;Karusellvägen;2001;1454
2110940;Hökmossen;2012;1454
2220200;Höglandet;2010;1454
5432200;Västra Kummelnäs;2011;1454
5620520;Sydvästra Ingarö;2015;1454
6141110;Södra Rimbo;2001;1454
2110940;Hökmossen;2011;1455
2160850;Stora Sköndal;2014;1455
3110610;Klockargården;2013;1455
3312240;Norra Kallhäll;2000;1455
3610750;Fågelsången;2001;1455
6132501;Frötuna Ö glesbygd;2006;1455
6321720;Östertälje;2010;1455
1440240;Vintertullen;2007;1456
2110940;Hökmossen;2015;1456
2160630;Söndagsvägen;2000;1456
2220200;Höglandet;2013;1456
3110330;Mörbyskogen;2006;1456
3610750;Fågelsången;2005;1456
3910240;Täby centrum;2003;1456
3910240;Täby centrum;2004;1456
5411700;Skogalund;2016;1456
5511120;Centrala Trollbäcken;2001;1456
6310370;Bårstabergen;2000;1456
2130340;Snösätra;2005;1457
2170230;Norra Sätra;2000;1457
2170230;Norra Sätra;2004;1457
3110330;Mörbyskogen;2001;1457
3312240;Norra Kallhäll;2002;1457
3312260;Termosvägen;2005;1457
3414230;Gåshaga;2016;1457
3510150;Södra Ekilla;2006;1457
3610750;Fågelsången;2008;1457
5515123;Strand Syd, Gimmersta;2010;1457
6132501;Frötuna Ö glesbygd;2005;1457
1430180;Rosenlund;2010;1458
2160630;Söndagsvägen;2007;1458
2220200;Höglandet;2009;1458
3911510;Lansen;2011;1458
3911510;Lansen;2014;1458
5411700;Skogalund;2010;1458
5423400;Solsidan;2000;1458
5712220;Östra Rönninge;2010;1458
1430180;Rosenlund;2011;1459
3312240;Norra Kallhäll;2015;1459
3510130;Tingvalla;2009;1459
3710360;Kungshamra;2004;1459
6125000;Roslags-Bro;2016;1459
1310130;Kungsbroplan;2007;1460
2160630;Söndagsvägen;2001;1460
3110270;Nora;2009;1460
3110270;Nora;2010;1460
3110330;Mörbyskogen;2012;1460
3411320;Östra Näset;2005;1460
3413230;Södra Hersby;2010;1460
3610750;Fågelsången;2009;1460
3911510;Lansen;2007;1460
5140110;Tullinge villastad;2002;1460
5611170;Ösbydalen;2004;1460
2220200;Höglandet;2012;1461
2220200;Höglandet;2015;1461
3110610;Klockargården;2015;1461
3311110;Stäket;2002;1461
3335410;Östra Sandvik;2006;1461
3414230;Gåshaga;2012;1461
3414230;Gåshaga;2017;1461
3910240;Täby centrum;2009;1461
3911010;Östra Roslags-Näsby;2007;1461
3911510;Lansen;2017;1461
3911750;Täby kyrka;2010;1461
5411200;Sickla industriomr;2010;1461
5411700;Skogalund;2017;1461
5611170;Ösbydalen;2003;1461
2240621;Solhöjden;2006;1462
3510500;Odensala fd församling;2001;1462
3610932;Östra Silverdal;2008;1462
5411700;Skogalund;2011;1462
1440240;Vintertullen;2003;1463
2110130;Örnsberg Nord-Öst;2016;1463
4111140;Prästgårdsmarken;2013;1463
5515123;Strand Syd, Gimmersta;2011;1463
5515123;Strand Syd, Gimmersta;2015;1463
1320320;S:t Görans Sjukhus;2012;1464
1440240;Vintertullen;2010;1464
3510210;Östra Norrbacka;2013;1464
3710160;Bagartorp;2017;1464
4111140;Prästgårdsmarken;2012;1464
5411700;Skogalund;2015;1464
6321720;Östertälje;2008;1464
3312260;Termosvägen;2004;1465
3510150;Södra Ekilla;2007;1465
4450150;Östra Söra;2010;1465
5711020;Söderby Park;2016;1465
3110330;Mörbyskogen;2011;1466
3312260;Termosvägen;2001;1466
3911510;Lansen;2005;1466
3911510;Lansen;2008;1466
5712220;Östra Rönninge;2009;1466
6141110;Södra Rimbo;2002;1466
1430180;Rosenlund;2009;1467
1440240;Vintertullen;2013;1467
2130340;Snösätra;2006;1467
3312240;Norra Kallhäll;2014;1467
3510150;Södra Ekilla;2005;1467
3911530;Gribbylunds centrum;2016;1467
4133310;Västra Bollstanäs;2004;1467
